"","Length","OpCode","Species","Family","Genus","Code","deployment_ID"
"1577",497.602,"BEN_3234","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3234"
"1578",320.553,"BEN_3234","Pollack","Gadidae","Pollachius",126440,"3234"
"1579",594.539,"BEN_3234","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3234"
"1580",375.906,"BEN_3234","Cuckoo_wrasse","Labridae","Labrus",151501,"3234"
"1581",554.57,"BEN_3234","Ballan_wrasse","Labridae","Labrus",126965,"3234"
"1582",553.318,"BEN_3235","Ballan_wrasse","Labridae","Labrus",126965,"3235"
"1583",501.16,"BEN_3235","Pollack","Gadidae","Pollachius",126440,"3235"
"1584",594.072,"BEN_3235","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3235"
"1585",268.022,"BEN_3235","Cuckoo_wrasse","Labridae","Labrus",151501,"3235"
"1586",444.974,"BEN_3236","Pollack","Gadidae","Pollachius",126440,"3236"
"1587",399.998,"BEN_3236","Pollack","Gadidae","Pollachius",126440,"3236"
"1588",420.15,"BEN_3236","Pollack","Gadidae","Pollachius",126440,"3236"
"1589",278.586,"BEN_3236","Cuckoo_wrasse","Labridae","Labrus",151501,"3236"
"1590",276.989,"BEN_3236","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3236"
"1591",265.992,"BEN_3236","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3236"
"1592",666.677,"BEN_3236","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3236"
"1593",404.144,"BEN_3236","Ballan_wrasse","Labridae","Labrus",126965,"3236"
"1594",233.76,"BEN_3236","Ballan_wrasse","Labridae","Labrus",126965,"3236"
"1595",127.855,"BEN_3236","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3236"
"1596",472.062,"BEN_3237","Pollack","Gadidae","Pollachius",126440,"3237"
"1597",481.705,"BEN_3237","Pollack","Gadidae","Pollachius",126440,"3237"
"1598",568.912,"BEN_3237","Pollack","Gadidae","Pollachius",126440,"3237"
"1599",534.615,"BEN_3237","Pollack","Gadidae","Pollachius",126440,"3237"
"1600",495.473,"BEN_3237","Pollack","Gadidae","Pollachius",126440,"3237"
"1601",474.549,"BEN_3237","Pollack","Gadidae","Pollachius",126440,"3237"
"1602",107.38,"BEN_3237","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3237"
"1603",133.996,"BEN_3237","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3237"
"1604",131.006,"BEN_3237","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3237"
"1605",112.425,"BEN_3237","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3237"
"1606",274.651,"BEN_3237","Ballan_wrasse","Labridae","Labrus",126965,"3237"
"1607",128.332,"BEN_3237","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3237"
"1608",141.41,"BEN_3237","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3237"
"1609",220.731,"BEN_3237","Poor_cod","Gadidae","Trisopterus",126445,"3237"
"1610",222.756,"BEN_3237","Cuckoo_wrasse","Labridae","Labrus",151501,"3237"
"1611",126.81,"BEN_3237","Cuckoo_wrasse","Labridae","Labrus",151501,"3237"
"1612",111.216,"BEN_3237","European_lobster","Nephropidae","Homarus",107253,"3237"
"1613",112.507,"BEN_3237","Rock_cook","Labridae","Centrolabrus",126961,"3237"
"1614",124.622,"BEN_3237","Rock_cook","Labridae","Centrolabrus",126961,"3237"
"1615",115.026,"BEN_3237","Rock_cook","Labridae","Centrolabrus",126961,"3237"
"1616",153.897,"BEN_3237","Rock_cook","Labridae","Centrolabrus",126961,"3237"
"1617",142.855,"BEN_3237","Rock_cook","Labridae","Centrolabrus",126961,"3237"
"1618",120.777,"BEN_3238","Ballan_wrasse","Labridae","Labrus",126965,"3238"
"1619",119.633,"BEN_3238","Pollack","Gadidae","Pollachius",126440,"3238"
"1620",200.082,"BEN_3238","Ballan_wrasse","Labridae","Labrus",126965,"3238"
"1621",123.948,"BEN_3238","Pollack","Gadidae","Pollachius",126440,"3238"
"1622",130.879,"BEN_3239","Rock_cook","Labridae","Centrolabrus",126961,"3239"
"1623",132.331,"BEN_3239","Rock_cook","Labridae","Centrolabrus",126961,"3239"
"1624",131.272,"BEN_3239","Rock_cook","Labridae","Centrolabrus",126961,"3239"
"1625",504.353,"BEN_3239","Pollack","Gadidae","Pollachius",126440,"3239"
"1626",123.63,"BEN_3239","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3239"
"1627",86.178,"BEN_3239","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3239"
"1628",94.132,"BEN_3239","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3239"
"1629",146.938,"BEN_3239","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3239"
"1630",332.295,"BEN_3239","Grey_gurnard","Triglidae","Eutrigla",150637,"3239"
"1631",332.564,"BEN_3239","Cuckoo_wrasse","Labridae","Labrus",151501,"3239"
"1632",431.403,"BEN_3239","Cuckoo_wrasse","Labridae","Labrus",151501,"3239"
"1633",1632.877,"BEN_3239","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3239"
"1634",740.85,"BEN_3239","Conger_eel","Congridae","Conger",126285,"3239"
"1635",658.648,"BEN_3239","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3239"
"1636",239.243,"BEN_3239","Ballan_wrasse","Labridae","Labrus",126965,"3239"
"1637",310.211,"BEN_3239","Ballan_wrasse","Labridae","Labrus",126965,"3239"
"1638",481.785,"BEN_3240","Pollack","Gadidae","Pollachius",126440,"3240"
"1639",287.264,"BEN_3240","Streaked_gurnard","Triglidae","Chelidonichthys",127261,"3240"
"1640",244.062,"BEN_3240","Grey_gurnard","Triglidae","Eutrigla",150637,"3240"
"1641",269.915,"BEN_3240","Grey_gurnard","Triglidae","Eutrigla",150637,"3240"
"1642",283.263,"BEN_3240","Grey_gurnard","Triglidae","Eutrigla",150637,"3240"
"1643",306.223,"BEN_3240","Tub_gurnard","Triglidae","Chelidonichthys",127262,"3240"
"1644",243.737,"BEN_3240","Cuckoo_wrasse","Labridae","Labrus",151501,"3240"
"1645",579.097,"BEN_3240","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3240"
"1646",939.764,"BEN_3240","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3240"
"1647",504.278,"BEN_3241","Pollack","Gadidae","Pollachius",126440,"3241"
"1648",251.801,"BEN_3241","Cuckoo_wrasse","Labridae","Labrus",151501,"3241"
"1649",198.004,"BEN_3241","Cuckoo_wrasse","Labridae","Labrus",151501,"3241"
"1650",135.119,"BEN_3241","Poor_cod","Gadidae","Trisopterus",126445,"3241"
"1651",129.02,"BEN_3241","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3241"
"1652",518.237,"BEN_3242","Pollack","Gadidae","Pollachius",126440,"3242"
"1653",426.479,"BEN_3242","Pollack","Gadidae","Pollachius",126440,"3242"
"1654",1168.291,"BEN_3242","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3242"
"1655",249.424,"BEN_3242","Cuckoo_wrasse","Labridae","Labrus",151501,"3242"
"1656",119.093,"BEN_3242","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3242"
"1657",181.235,"BEN_3242","Cuckoo_wrasse","Labridae","Labrus",151501,"3242"
"1658",184.635,"BEN_3242","Cuckoo_wrasse","Labridae","Labrus",151501,"3242"
"1659",824.824,"BEN_3242","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3242"
"1660",598.797,"BEN_3242","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3242"
"1661",391.75,"BEN_3242","Ballan_wrasse","Labridae","Labrus",126965,"3242"
