"","GRTS_ID","Species","MaxN","deployment_ID","Code","Time (HMS)","OpCode","TapeReader","Family","Genus","Has fed","Species_latin","Order","Functional_group","Simplified_functional_group","Commercial_group","ID","VIDEO_ID.x","Date","Stereo / mono","RIG","Target Habitat","Broadscale_habitat","Mixed","Main Habitat","Secondary Habitat","Relief score","Analysed","Lat","Lon","Time.IN (BST)","Time.OUT (BST)","Depth (m).x","Temp (c).x","GTRS Latitude","GTRS Longitude","Time of high tide","Height of tide","Time of low tide","Bait.x","ALT_ID.x","VIDEO_ID.y","Broadscale","Depth (m).y","Temp (c).y","GTRS Latit","GTRS Longi","Time of hi","Height of","Time of lo","Height o_1","Bait.y","ALT_ID.y","Aspect_mean","Slope_mean","Rug_mean","Rug_range","Remoteness","MCZ Status","SAC Status","Exposure","Time_settled","end","obs_time"
"211",33,"Common_spiny_lobster",2,"3232",107703,00:18:08,"BEN_3232","OE","Palinuridae","Palinurus","No","Palinurus elephas","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:18:08
"212",33,"Common_urchin",2,"3232",135302,00:02:42,"BEN_3232","OE","Echinidae","Echinus","No","Cyanea lamarckii","Semaeostomeae","Cnidaria","","","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:02:42
"213",33,"Cuckoo_wrasse",6,"3232",151501,00:13:30,"BEN_3232","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:13:30
"214",33,"Goldsinny_wrasse",2,"3232",126964,00:09:38,"BEN_3232","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:09:38
"215",33,"Pollack",6,"3232",126440,00:04:19,"BEN_3232","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:04:19
"216",33,"Poor_cod",2,"3232",126445,00:24:46,"BEN_3232","OE","Gadidae","Trisopterus","No","Trisopterus luscus","Gadiformes","Small demersals (<30 cm)","Demersal fish","Perch likes","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:24:46
"217",33,"Pouting",3,"3232",126446,00:59:42,"BEN_3232","OE","Gadidae","Trisopterus","No","Trisopterus minutus","Gadiformes","Medium benthopelagics (30 - 89 cm)","Benthopelagic fish","Cod likes","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:59:42
"218",33,"Rock_cook",2,"3232",126961,00:30:02,"BEN_3232","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:30:02
"219",33,"Small_spotted_catshark",3,"3232",105815,00:22:45,"BEN_3232","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","279","BEN_3232","23/08/2023","Stereo","3","Subtidal_sediments","Circalittoral rock","N","Circalittoral_rock","","3","Y","50.04434","-6.13296","09:40:00","10:52:00","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","250 MACKEREL","N","BEN_3232","Circalittoral_rock","37.3","15.4","50.04676435","-6.130430416","09:27:00","4.8","NA","NA","250 MACKEREL","N","281.1439517","11.20239917","2.799479791","5.124132395","12729.6","0","0","168.9","00:02:41",2024-12-04 01:02:41,2024-12-04 00:22:45
"220",34,"Common_dragonet",4,"3182",126792,00:13:13,"BEN_3182","OE","Callionymidae","Callionymus","No","Callionymus lyra","Perciformes","Small demersals (<30 cm)","Demersal fish","Perch likes","232","BEN_3182","20/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.927","-6.33225","18:33:00","19:44:00","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3182","Subtidal_sediments","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","NA","250 MACKEREL","N","178.4512743","0.456640681","0.524434802","0.445787758","1298.6","0","1","88.5","00:01:49",2024-12-04 01:01:49,2024-12-04 00:13:13
"221",34,"Common_sole",2,"3182",127160,00:05:19,"BEN_3182","OE","Soleidae","Solea","No","Solea solea","Pleuronectiformes","Small to medium flatfishes (<90 cm)","Flatfishes","Flatfishes","232","BEN_3182","20/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.927","-6.33225","18:33:00","19:44:00","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3182","Subtidal_sediments","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","NA","250 MACKEREL","N","178.4512743","0.456640681","0.524434802","0.445787758","1298.6","0","1","88.5","00:01:49",2024-12-04 01:01:49,2024-12-04 00:05:19
"222",34,"Edible_crab",2,"3182",107276,00:22:16,"BEN_3182","OE","Cancridae","Cancer","No","Cancer pagurus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","232","BEN_3182","20/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.927","-6.33225","18:33:00","19:44:00","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3182","Subtidal_sediments","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","NA","250 MACKEREL","N","178.4512743","0.456640681","0.524434802","0.445787758","1298.6","0","1","88.5","00:01:49",2024-12-04 01:01:49,2024-12-04 00:22:16
"223",34,"Lesser_sandeel",30,"3182",126752,00:26:59,"BEN_3182","OE","Ammodytidae","Ammodytes","No","Ammodytes tobianus","Trachiniformes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts","232","BEN_3182","20/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.927","-6.33225","18:33:00","19:44:00","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3182","Subtidal_sediments","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","NA","250 MACKEREL","N","178.4512743","0.456640681","0.524434802","0.445787758","1298.6","0","1","88.5","00:01:49",2024-12-04 01:01:49,2024-12-04 00:26:59
"224",34,"Small_spotted_catshark",1,"3182",105815,00:47:27,"BEN_3182","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","232","BEN_3182","20/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.927","-6.33225","18:33:00","19:44:00","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3182","Subtidal_sediments","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","NA","250 MACKEREL","N","178.4512743","0.456640681","0.524434802","0.445787758","1298.6","0","1","88.5","00:01:49",2024-12-04 01:01:49,2024-12-04 00:47:27
"225",34,"Velvet_swimming_crab",1,"3182",107398,00:07:52,"BEN_3182","OE","Portunidae","Necora","No","Necora puber","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","232","BEN_3182","20/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.927","-6.33225","18:33:00","19:44:00","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3182","Subtidal_sediments","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","NA","250 MACKEREL","N","178.4512743","0.456640681","0.524434802","0.445787758","1298.6","0","1","88.5","00:01:49",2024-12-04 01:01:49,2024-12-04 00:07:52
"226",34,"juvenile_spp",2,"3182",5,00:40:52,"BEN_3182","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","232","BEN_3182","20/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.927","-6.33225","18:33:00","19:44:00","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3182","Subtidal_sediments","15.2","14.8","49.92673972","-6.332076339","19:07:00","5.1","NA","NA","250 MACKEREL","N","178.4512743","0.456640681","0.524434802","0.445787758","1298.6","0","1","88.5","00:01:49",2024-12-04 01:01:49,2024-12-04 00:40:52
"227",35,"Common_squid",1,"1001",140271,00:49:34,"BEN_1001","AS","Loliginidae","Loligo","No","Loligo vulgaris","Myopsida","Cephalopods","Cephalopods","Other fishes & inverts","1","BEN_1001","19/05/2022","Mono","Mono","Infralittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.938371","-6.288534","18:24:00","19:34:00","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","250 MACKEREL","MSC_1001","BEN_1001","Subtidal_sediments","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","NA","250 MACKEREL","MSC_1001","149.0360352","1.962008073","2.452620788","3.12270236","277.6","0","1","59","00:01:20",2024-12-04 01:01:20,2024-12-04 00:49:34
"228",35,"Edible_crab",3,"1001",107276,00:53:48,"BEN_1001","AS","Cancridae","Cancer","No","Cancer pagurus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","1","BEN_1001","19/05/2022","Mono","Mono","Infralittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.938371","-6.288534","18:24:00","19:34:00","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","250 MACKEREL","MSC_1001","BEN_1001","Subtidal_sediments","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","NA","250 MACKEREL","MSC_1001","149.0360352","1.962008073","2.452620788","3.12270236","277.6","0","1","59","00:01:20",2024-12-04 01:01:20,2024-12-04 00:53:48
"229",35,"Spiny_spider_crab",1,"1001",107347,00:41:14,"BEN_1001","AS","Majidae","Maja","No","Maja brachydactyla","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","1","BEN_1001","19/05/2022","Mono","Mono","Infralittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.938371","-6.288534","18:24:00","19:34:00","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","250 MACKEREL","MSC_1001","BEN_1001","Subtidal_sediments","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","NA","250 MACKEREL","MSC_1001","149.0360352","1.962008073","2.452620788","3.12270236","277.6","0","1","59","00:01:20",2024-12-04 01:01:20,2024-12-04 00:41:14
"230",35,"juvenile_spp",1,"1001",5,00:18:59,"BEN_1001","AS","Other","juvenile_spp","No","NA","NA","NA","NA","NA","1","BEN_1001","19/05/2022","Mono","Mono","Infralittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.938371","-6.288534","18:24:00","19:34:00","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","250 MACKEREL","MSC_1001","BEN_1001","Subtidal_sediments","13.8","12.39","49.93832064","-6.288437788","20:06:00","5.56","NA","NA","250 MACKEREL","MSC_1001","149.0360352","1.962008073","2.452620788","3.12270236","277.6","0","1","59","00:01:20",2024-12-04 01:01:20,2024-12-04 00:18:59
"231",36,"Common_dragonet",1,"3159",126792,00:49:49,"BEN_3159","OE","Callionymidae","Callionymus","No","Callionymus lyra","Perciformes","Small demersals (<30 cm)","Demersal fish","Perch likes","213","BEN_3159","13/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","1","Y","49.88988","-6.36087","11:36:00","12:54:00","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","250 MACKEREL","N","BEN_3159","Subtidal_sediments","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","NA","250 MACKEREL","N","103.4160745","3.426864175","3.792436966","9.070271701","496.4","1","1","13.4","00:01:16",2024-12-04 01:01:16,2024-12-04 00:49:49
"232",36,"Edible_crab",3,"3159",107276,00:18:20,"BEN_3159","OE","Cancridae","Cancer","No","Cancer pagurus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","213","BEN_3159","13/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","1","Y","49.88988","-6.36087","11:36:00","12:54:00","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","250 MACKEREL","N","BEN_3159","Subtidal_sediments","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","NA","250 MACKEREL","N","103.4160745","3.426864175","3.792436966","9.070271701","496.4","1","1","13.4","00:01:16",2024-12-04 01:01:16,2024-12-04 00:18:20
"233",36,"Shore_crab",1,"3159",107381,00:05:29,"BEN_3159","OE","Carcinidae","Carcinus","No","Carcinus maenas","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","213","BEN_3159","13/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","1","Y","49.88988","-6.36087","11:36:00","12:54:00","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","250 MACKEREL","N","BEN_3159","Subtidal_sediments","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","NA","250 MACKEREL","N","103.4160745","3.426864175","3.792436966","9.070271701","496.4","1","1","13.4","00:01:16",2024-12-04 01:01:16,2024-12-04 00:05:29
"234",36,"Small_spotted_catshark",1,"3159",105815,00:23:29,"BEN_3159","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","213","BEN_3159","13/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","1","Y","49.88988","-6.36087","11:36:00","12:54:00","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","250 MACKEREL","N","BEN_3159","Subtidal_sediments","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","NA","250 MACKEREL","N","103.4160745","3.426864175","3.792436966","9.070271701","496.4","1","1","13.4","00:01:16",2024-12-04 01:01:16,2024-12-04 00:23:29
"235",36,"Spiny_spider_crab",1,"3159",107347,00:13:13,"BEN_3159","OE","Majidae","Maja","No","Maja brachydactyla","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","213","BEN_3159","13/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","1","Y","49.88988","-6.36087","11:36:00","12:54:00","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","250 MACKEREL","N","BEN_3159","Subtidal_sediments","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","NA","250 MACKEREL","N","103.4160745","3.426864175","3.792436966","9.070271701","496.4","1","1","13.4","00:01:16",2024-12-04 01:01:16,2024-12-04 00:13:13
"236",36,"juvenile_spp",1,"3159",5,00:04:50,"BEN_3159","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","213","BEN_3159","13/06/2023","Stereo","268","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","1","Y","49.88988","-6.36087","11:36:00","12:54:00","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","250 MACKEREL","N","BEN_3159","Subtidal_sediments","25.4","13.8","49.89446535","-6.363900976","13:54:00","4.6","NA","NA","250 MACKEREL","N","103.4160745","3.426864175","3.792436966","9.070271701","496.4","1","1","13.4","00:01:16",2024-12-04 01:01:16,2024-12-04 00:04:50
"237",37,"Shore_crab",2,"3102",107381,00:22:01,"BEN_3102","OE","Carcinidae","Carcinus","No","Carcinus maenas","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","156","BEN_3102","19/05/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","Y","Kelp","","0","Y","49.94838","-6.30611","14:35:00","15:42:00","3.6","12.3","49.94842355","-6.306217547","17:30:00","5.4","NA","250 MACKEREL","N","BEN_3102","Subtidal_sediments","3.6","12.3","49.94842355","-6.306217547","17:30:00","5.4","NA","NA","250 MACKEREL","N","175.0101363","0.540627955","0.684868111","2.24608843","999.6","0","1","85","00:00:28",2024-12-04 01:00:28,2024-12-04 00:22:01
"238",38,"Ballan_wrasse",1,"3179",126965,00:05:51,"BEN_3179","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","230","BEN_3179","20/06/2023","Stereo","4","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","Y","49.96174","-6.31934","16:56:00","18:07:00","4.5","15.8","49.96197474","-6.324812919","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3179","Subtidal_sediments","4.5","15.8","49.96197474","-6.324812919","19:07:00","5.1","NA","NA","250 MACKEREL","N","107.1167975","0.545971834","0.615158106","0.888024509","550.1","0","1","17.1","00:01:14",2024-12-04 01:01:14,2024-12-04 00:05:51
"239",38,"Corkwing_wrasse",3,"3179",273571,00:09:55,"BEN_3179","OE","Labridae","Symphodus","No","Symphodus melops","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","230","BEN_3179","20/06/2023","Stereo","4","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","Y","49.96174","-6.31934","16:56:00","18:07:00","4.5","15.8","49.96197474","-6.324812919","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3179","Subtidal_sediments","4.5","15.8","49.96197474","-6.324812919","19:07:00","5.1","NA","NA","250 MACKEREL","N","107.1167975","0.545971834","0.615158106","0.888024509","550.1","0","1","17.1","00:01:14",2024-12-04 01:01:14,2024-12-04 00:09:55
"240",38,"Nursehound",1,"3179",105814,00:23:31,"BEN_3179","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus stellaris","Carcharhiniformes","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays","230","BEN_3179","20/06/2023","Stereo","4","Subtidal_sediments","Subtidal sediments","Y","Subtidal_sediments","Kelp","1","Y","49.96174","-6.31934","16:56:00","18:07:00","4.5","15.8","49.96197474","-6.324812919","19:07:00","5.1","NA","250 MACKEREL","N","BEN_3179","Subtidal_sediments","4.5","15.8","49.96197474","-6.324812919","19:07:00","5.1","NA","NA","250 MACKEREL","N","107.1167975","0.545971834","0.615158106","0.888024509","550.1","0","1","17.1","00:01:14",2024-12-04 01:01:14,2024-12-04 00:23:31
